72	160	219
52	255	381
227	681	945
162	331	756
102	728	752
561	741	807
28	553	875
328	454	917
158	477	708
42	769	931
200	369	942
260	386	962
168	474	768
199	525	619
118	397	582
521	525	797
38	53	652
10	408	841
8	10	230
128	427	668
151	647	693
222	226	697
433	853	881
291	307	794
155	546	576
96	662	986
161	314	661
41	458	810
177	649	671
192	311	709
370	557	674
413	465	846
410	554	693
37	176	179
484	634	758
90	379	826
11	177	492
183	534	719
245	419	973
123	153	492
33	180	743
187	759	895
183	281	644
387	644	744
39	346	915
637	685	947
370	888	994
86	108	342
209	309	797
34	521	871
493	689	907
330	343	498
90	247	846
451	698	948
663	865	869
347	451	992
150	192	628
133	345	466
356	374	896
77	677	716
193	814	831
9	83	323
406	806	931
152	553	857
134	488	666
194	561	903
249	367	831
243	693	722
565	801	857
32	252	825
195	658	717
273	657	816
48	168	170
179	439	603
360	505	597
77	198	928
201	661	915
120	886	917
409	635	911
607	786	910
145	202	352
748	868	872
12	28	800
13	638	939
136	137	152
61	443	805
295	365	685
314	518	988
167	294	672
310	834	914
547	591	684
205	347	395
202	531	897
44	101	688
290	305	940
39	207	610
210	274	445
59	517	581
254	785	990
31	969	970
416	474	654
560	644	653
359	773	974
278	828	904
583	620	979
262	411	837
899	904	984
119	325	951
263	418	797
464	702	872
34	215	736
134	140	951
188	653	766
6	213	936
218	234	863
45	78	169
425	721	880
223	524	822
220	508	737
472	813	827
224	330	438
170	573	700
440	617	964
224	698	830
344	852	977
30	222	496
124	228	427
474	778	856
41	124	620
501	614	774
479	695	795
318	740	848
39	480	868
119	535	941
207	874	946
2	312	546
184	520	558
519	698	869
314	681	775
211	233	269
2	140	260
39	54	249
73	231	233
418	964	985
574	770	973
167	232	825
44	116	360
193	236	899
110	235	990
58	238	864
450	757	771
779	959	965
173	214	572
155	375	536
14	384	744
146	763	893
25	354	851
575	600	661
144	232	900
321	955	969
160	443	663
167	351	438
109	746	895
186	330	391
92	816	838
53	144	866
312	689	929
149	818	852
70	550	605
8	776	983
191	427	584
481	780	997
134	199	693
134	246	883
772	907	962
66	71	538
72	614	654
253	627	906
753	755	873
563	661	919
122	254	671
9	253	962
201	518	613
418	483	518
185	624	824
202	252	437
130	304	630
104	266	651
35	256	528
257	393	469
14	408	933
255	523	545
223	257	617
157	248	883
524	567	875
491	643	860
143	219	700
105	325	484
156	299	434
305	540	980
91	92	618
295	847	936
113	261	562
559	591	861
349	418	868
73	337	688
257	558	811
73	203	499
423	506	901
141	338	860
228	284	476
448	638	885
264	932	990
256	647	673
119	548	932
267	573	927
121	437	508
271	388	498
90	229	618
222	291	371
9	274	888
240	286	989
369	791	924
156	232	612
358	650	651
449	580	628
475	667	779
275	642	763
332	523	991
260	278	357
51	84	387
44	111	955
281	347	641
352	796	914
78	510	884
556	749	839
359	582	922
314	590	704
474	532	677
126	280	691
158	253	774
210	605	965
301	338	976
110	398	454
3	455	728
126	633	912
695	947	981
342	443	596
31	189	503
694	739	792
105	487	971
163	293	301
114	585	780
587	692	973
255	494	607
151	366	443
29	212	805
497	547	711
187	716	747
77	116	284
292	829	930
470	746	761
10	467	999
750	804	982
111	683	980
556	647	754
27	238	317
83	493	590
299	528	706
297	407	724
230	592	631
447	659	746
297	421	884
194	297	968
163	298	378
212	218	625
31	364	389
108	303	617
300	364	851
239	568	587
92	861	864
36	268	974
290	560	582
212	503	784
289	300	754
233	381	460
245	431	906
306	494	866
114	493	983
327	609	991
62	305	783
135	308	745
61	508	515
20	721	911
22	347	883
36	300	767
18	270	313
480	545	948
483	960	969
265	809	949
310	609	721
161	313	736
147	635	966
38	371	719
267	475	991
745	834	952
258	423	854
270	658	769
720	721	756
24	333	371
472	767	776
58	542	682
132	316	435
292	578	960
158	318	725
177	343	390
54	134	530
238	355	666
35	166	208
781	789	858
354	596	943
324	635	747
626	903	914
435	497	909
341	643	681
175	473	526
154	673	793
477	792	809
632	739	794
24	616	765
195	327	740
18	201	777
322	444	457
175	329	692
103	240	747
164	288	327
215	701	953
3	372	575
107	360	670
258	832	995
492	626	823
213	344	358
655	718	770
73	592	922
762	910	927
124	217	333
595	742	845
378	575	631
67	246	685
795	916	995
424	541	813
428	560	874
143	587	889
38	829	846
520	724	810
272	468	554
242	276	340
241	495	962
324	401	862
220	340	971
171	639	642
22	279	645
285	509	844
227	695	862
490	730	934
415	514	631
2	288	858
172	215	345
40	345	739
452	610	751
600	643	889
345	639	877
163	479	942
346	725	836
453	595	868
348	778	857
237	350	352
66	196	804
250	322	327
136	151	684
425	633	637
161	360	864
170	352	931
510	749	960
353	382	999
353	392	916
216	434	887
196	764	960
601	951	984
178	644	888
697	727	848
223	518	655
184	428	663
35	356	521
4	46	649
205	343	392
45	595	784
287	415	625
228	342	364
299	368	933
20	265	886
85	101	531
110	112	859
324	736	954
139	561	976
248	362	901
361	708	823
240	365	393
64	876	968
56	320	538
565	675	941
368	530	585
62	505	765
593	775	873
122	133	544
92	650	993
75	634	652
145	543	975
279	510	782
398	841	874
29	35	370
251	624	855
422	440	484
20	690	904
301	373	959
491	564	832
79	376	496
376	556	579
27	760	817
1	19	148
98	704	791
268	557	993
376	762	948
260	633	835
109	381	427
79	378	977
146	461	741
190	327	543
481	523	801
627	789	803
180	298	882
369	498	978
383	386	429
121	159	548
686	711	728
563	726	983
645	704	901
222	913	973
130	238	385
272	495	772
75	755	776
47	97	385
105	569	693
183	296	582
303	410	587
358	388	648
63	391	556
98	277	711
273	394	499
107	887	975
390	520	524
105	190	394
296	391	957
52	391	826
33	912	998
206	310	794
200	397	625
194	459	820
276	365	756
315	524	920
307	589	882
190	570	756
317	519	892
308	568	720
73	177	393
183	572	868
392	855	864
400	401	477
250	400	536
475	496	563
244	441	929
601	605	723
9	487	922
176	814	833
133	142	432
147	404	482
275	304	542
416	599	772
452	913	981
78	407	726
695	877	971
112	335	637
396	408	793
242	379	779
331	361	478
408	409	768
19	37	825
568	656	895
97	401	572
410	424	452
241	630	705
375	518	855
411	412	890
506	523	595
411	413	960
483	808	871
181	222	534
74	128	687
375	514	989
56	592	929
97	241	724
455	490	531
41	817	873
114	416	622
641	708	987
180	512	956
726	727	890
270	662	865
40	181	820
329	355	407
69	279	737
181	311	713
236	698	724
841	879	939
421	609	750
308	335	422
178	361	508
249	476	481
131	214	770
757	899	921
38	166	602
142	862	868
450	565	782
43	461	934
116	198	917
8	841	920
76	426	871
78	433	897
21	83	908
390	430	902
356	430	449
430	790	878
522	778	911
98	243	431
344	761	771
434	627	794
212	323	588
111	166	974
52	436	712
273	689	978
589	777	976
84	235	541
75	322	436
682	687	731
206	251	403
438	576	751
26	244	766
744	785	853
209	278	669
408	704	993
297	442	736
172	251	285
468	885	972
357	535	991
422	864	920
136	288	836
74	636	787
369	677	951
85	806	892
56	129	511
447	631	995
160	354	464
259	374	619
429	526	679
401	446	601
295	296	607
85	451	828
551	702	805
261	451	471
452	719	833
268	765	975
135	783	813
164	358	554
139	736	850
179	244	309
46	758	799
186	514	802
60	456	580
366	400	621
283	453	686
189	387	619
65	92	194
242	332	409
347	417	697
80	354	537
43	213	967
247	565	688
393	461	854
414	507	908
182	404	628
373	409	583
5	146	463
272	348	463
120	133	462
88	653	665
188	323	711
119	413	549
204	745	839
51	111	530
2	55	861
97	206	465
202	418	549
15	580	593
29	240	549
45	805	932
191	287	907
470	471	742
138	276	732
441	699	992
118	473	744
529	550	589
50	470	754
224	317	473
69	91	439
127	471	584
355	448	664
198	327	476
136	550	661
69	137	673
510	527	949
351	688	918
298	306	626
82	477	876
174	519	712
369	763	944
477	776	844
86	292	565
15	673	939
613	735	845
217	301	742
97	694	871
16	483	856
62	464	972
304	403	424
469	545	934
269	478	915
12	510	560
221	390	468
375	490	967
271	514	924
151	485	489
173	654	958
259	636	788
24	431	799
348	557	754
389	488	939
261	294	859
303	491	956
86	277	491
469	501	888
420	946	953
602	618	923
66	129	880
32	282	491
494	584	587
470	494	901
3	51	654
495	935	998
166	407	499
125	611	616
27	517	535
498	729	904
110	674	812
59	181	211
204	717	925
184	741	783
683	777	795
298	479	646
500	842	944
413	715	788
307	502	544
56	503	724
171	553	830
211	438	550
262	675	732
66	226	490
262	626	629
206	599	684
197	538	979
244	886	902
478	591	608
94	419	790
2	14	138
440	620	681
172	292	463
29	189	275
511	569	788
605	767	861
384	514	863
173	441	630
100	887	933
410	553	851
367	495	841
258	829	919
53	168	360
127	139	970
112	269	449
259	649	849
79	131	884
120	517	638
12	308	521
88	346	596
250	259	809
27	582	876
184	417	886
174	371	629
162	229	581
202	351	732
613	641	875
667	729	900
789	796	984
22	352	896
175	399	570
421	706	936
507	678	746
271	438	925
100	278	555
309	384	930
36	437	599
131	527	765
169	284	690
64	575	926
583	598	950
290	591	611
526	699	890
366	527	600
378	517	599
119	533	573
65	109	834
19	86	958
108	542	663
48	84	684
406	774	818
339	828	842
145	900	972
95	680	892
26	535	725
538	603	891
197	608	926
481	725	785
339	537	605
55	366	766
376	476	504
108	256	570
50	912	991
306	434	943
98	182	640
244	401	541
452	507	710
42	344	759
2	338	691
224	588	806
41	723	811
275	636	948
268	492	769
30	646	860
263	361	546
266	291	432
403	579	979
402	552	572
623	903	975
189	562	904
291	313	400
106	546	639
456	492	569
691	930	953
49	819	882
502	551	803
151	339	817
457	713	743
554	707	930
165	500	737
81	124	961
284	454	715
194	808	845
553	642	758
460	502	837
24	55	909
473	613	963
497	558	767
242	563	630
873	901	947
558	705	956
680	765	986
182	559	961
245	354	377
90	101	337
425	563	814
246	808	904
442	480	978
564	609	997
624	675	877
283	319	672
463	669	852
126	564	701
164	679	954
390	706	869
403	566	974
316	448	593
379	608	619
98	456	732
593	695	718
18	361	842
87	288	903
36	730	840
30	286	714
282	615	659
237	442	839
264	284	666
250	503	932
326	577	732
74	75	986
9	304	571
252	315	591
311	759	878
245	274	545
380	676	905
798	919	935
189	198	512
533	771	850
248	538	833
304	683	921
116	529	566
45	249	836
135	450	578
12	526	577
281	372	456
100	151	923
58	127	734
137	214	740
46	442	657
281	580	996
73	156	915
67	139	945
182	584	625
583	772	859
210	437	586
168	346	482
280	918	923
367	451	585
486	625	847
291	465	764
475	586	809
158	248	821
76	397	500
269	781	894
590	591	962
449	488	509
306	590	848
147	424	720
34	590	606
195	390	668
180	397	436
440	594	713
367	508	604
87	421	716
75	167	389
103	293	598
374	431	587
135	419	692
373	419	653
267	379	539
312	433	811
30	326	581
221	313	583
160	264	597
202	395	874
503	640	648
292	632	767
238	674	749
604	842	854
604	762	820
98	827	833
28	42	536
68	126	824
497	657	984
191	493	843
385	466	697
740	843	975
63	784	952
402	718	966
334	340	865
405	588	937
186	696	967
104	391	983
114	326	933
492	780	956
402	448	674
209	778	938
544	916	972
388	660	983
219	273	575
60	220	236
417	485	611
709	794	953
294	612	928
448	621	949
52	615	824
310	395	878
294	585	689
589	831	940
82	262	513
618	671	808
47	681	759
404	616	702
215	662	686
218	488	762
623	638	766
94	172	621
16	148	622
298	328	560
791	794	959
167	305	547
536	856	946
102	532	553
59	624	726
268	505	929
55	258	371
172	262	925
199	541	627
68	486	935
207	921	959
336	640	717
357	399	551
290	329	932
155	628	900
247	503	687
336	541	981
230	731	997
157	352	482
405	471	632
4	227	633
138	498	631
15	49	911
744	768	798
399	659	897
581	751	807
307	394	461
209	245	891
22	113	255
88	571	801
113	407	548
490	577	713
52	548	955
32	283	639
112	363	897
256	272	405
257	339	564
363	660	915
227	782	806
487	555	812
149	810	987
474	641	897
148	747	958
441	483	643
38	76	552
109	277	800
852	875	971
61	161	646
7	205	540
17	678	831
178	253	993
452	504	970
305	425	982
382	472	692
47	146	916
332	651	947
117	293	450
298	369	651
334	337	652
193	654	712
160	211	729
313	652	799
182	239	429
546	651	881
164	230	941
331	679	891
89	242	577
289	451	474
647	874	941
366	655	996
40	122	370
118	164	694
633	656	756
195	659	879
527	677	738
157	342	903
63	455	610
94	190	717
448	981	992
58	414	619
412	632	803
263	851	906
104	293	453
608	952	998
747	779	784
200	533	964
66	137	668
40	282	421
365	761	985
458	574	578
77	602	722
199	465	682
81	208	837
273	374	669
643	885	935
646	790	853
330	622	671
645	670	880
17	679	819
350	921	949
706	781	827
764	968	988
21	282	302
219	344	417
416	775	890
426	676	745
176	430	668
412	533	581
117	789	867
132	150	703
125	738	799
256	338	676
62	550	815
129	152	700
382	392	428
149	567	926
289	480	783
115	680	733
81	506	891
588	673	682
15	216	979
602	612	753
180	522	682
615	660	793
351	435	672
37	161	707
458	844	898
574	730	774
316	414	709
447	685	974
81	303	688
423	566	764
321	416	943
44	335	412
444	543	687
362	691	812
691	787	860
412	867	994
863	881	975
618	690	694
341	468	540
16	325	501
153	891	963
102	149	689
479	594	692
25	696	840
467	786	872
404	511	513
132	216	634
243	617	699
79	355	494
516	594	675
481	487	599
45	103	130
543	559	875
515	660	701
336	397	882
310	573	576
733	816	946
19	562	771
4	703	811
406	485	800
171	237	398
288	388	645
270	767	800
26	174	205
386	706	802
648	709	952
531	705	747
34	224	709
422	708	776
649	821	902
140	443	707
68	554	709
368	439	965
204	235	489
282	637	765
516	691	825
693	849	901
672	712	909
72	345	835
217	382	522
230	249	711
231	517	818
536	713	714
254	384	557
716	838	849
187	229	505
169	580	603
410	447	674
21	542	772
301	356	929
64	520	786
166	277	648
106	394	539
297	348	948
328	395	398
529	574	720
381	396	835
811	815	892
386	699	723
286	324	382
147	594	744
459	724	837
93	535	890
754	826	986
91	198	615
75	491	718
80	667	727
81	421	900
101	728	757
314	386	749
290	664	985
72	208	584
236	910	977
456	671	878
486	671	731
355	634	947
276	633	702
113	446	753
18	668	734
321	402	797
370	482	731
617	731	907
21	31	509
95	220	604
161	578	735
526	736	913
20	68	760
142	279	306
257	351	386
28	428	432
54	705	934
533	929	995
353	396	687
115	660	974
7	93	500
722	757	775
319	743	781
547	681	895
99	141	562
319	453	525
387	742	833
133	574	867
406	431	877
207	218	745
738	919	951
127	896	920
263	541	569
70	331	721
103	300	997
443	670	676
200	507	521
218	429	815
318	529	800
56	752	979
108	377	809
293	701	893
185	663	697
419	568	603
269	394	912
626	752	872
302	609	827
170	310	417
286	395	828
192	227	609
191	208	318
215	577	906
486	576	871
322	714	933
5	247	832
192	454	718
377	759	855
169	549	842
143	168	823
334	567	832
519	610	666
49	150	175
3	750	760
155	183	670
36	546	760
5	78	306
131	761	872
137	311	464
20	91	620
231	766	967
463	708	777
557	562	944
6	669	698
139	509	943
264	364	748
472	766	768
104	748	785
353	773	965
56	379	760
342	482	614
179	506	614
99	478	986
8	316	400
119	523	555
502	569	995
203	374	954
367	624	802
27	223	241
659	828	867
177	638	937
62	628	830
387	414	990
14	225	459
229	564	988
433	758	995
59	341	819
31	121	376
898	934	982
112	684	770
780	834	864
321	780	781
784	822	918
11	78	623
248	784	958
123	780	862
190	782	994
22	781	924
412	426	525
658	807	810
35	381	547
552	909	994
359	674	799
476	512	877
632	865	900
57	303	456
788	843	938
116	500	611
340	508	537
118	141	715
422	823	840
117	630	993
6	790	791
391	790	792
266	270	422
58	285	812
271	348	936
129	614	966
680	860	867
280	354	539
153	235	896
82	398	677
431	563	937
289	341	605
62	429	797
12	174	795
158	234	752
4	785	797
796	799	997
185	825	876
349	380	734
783	850	924
372	656	801
377	607	815
496	804	949
46	100	646
493	800	898
135	469	804
216	801	969
140	677	804
258	346	428
269	805	808
621	806	830
347	759	905
350	383	597
173	531	938
39	128	559
435	599	696
225	312	751
464	549	964
24	385	597
385	641	870
566	603	977
117	501	998
190	237	820
234	450	856
95	341	361
264	453	812
33	233	522
214	504	678
246	353	500
433	567	884
383	548	763
199	427	513
209	402	819
359	795	857
548	685	816
29	520	617
285	816	866
426	446	549
67	309	758
117	275	565
768	820	881
463	606	831
544	556	761
274	459	526
93	420	779
496	561	648
578	635	824
329	602	822
266	316	827
285	302	735
231	377	826
743	827	895
30	485	898
415	544	589
841	996	998
403	665	888
123	154	228
8	349	828
445	714	725
122	743	950
141	152	782
350	769	878
479	686	834
267	405	511
534	905	987
55	323	533
133	201	793
249	556	773
539	875	898
57	116	697
600	836	849
372	672	838
529	594	954
325	512	835
211	653	811
265	884	947
411	821	894
71	595	632
662	751	972
42	498	569
51	838	840
148	279	755
716	727	887
329	332	840
653	685	842
94	680	926
289	570	844
166	858	992
1	845	988
408	574	846
231	515	537
111	164	253
183	267	986
23	312	457
210	696	718
690	885	934
647	846	848
6	530	673
206	702	850
26	68	792
228	358	823
286	858	931
477	573	657
558	876	948
60	99	963
147	331	455
203	851	853
10	48	819
384	543	598
76	333	914
296	337	772
579	714	855
439	743	944
250	525	830
176	266	436
485	839	857
107	586	629
74	196	813
425	501	977
438	621	756
610	826	847
376	658	739
227	262	584
15	699	860
144	689	847
35	121	255
50	516	866
11	651	717
150	742	865
127	809	870
675	813	979
19	874	876
50	389	867
54	453	570
165	557	733
222	504	798
650	733	796
397	465	690
118	870	893
476	606	873
226	628	871
103	601	603
92	739	965
80	466	873
293	295	467
44	232	819
13	95	817
501	770	896
67	620	916
320	803	895
254	424	455
393	818	851
4	710	839
246	629	664
349	415	853
57	555	965
72	129	764
155	174	776
94	506	970
878	899	920
6	619	787
143	703	967
528	607	664
177	469	880
86	159	639
14	283	307
232	727	760
362	615	672
655	701	814
21	604	698
188	580	838
321	528	710
96	148	787
889	932	950
297	787	879
11	340	621
886	888	889
467	507	534
201	263	963
33	652	937
414	473	631
389	509	534
16	379	950
31	210	712
301	411	865
614	894	987
122	287	710
156	630	893
326	690	785
115	287	880
657	730	916
115	467	486
188	207	692
74	445	634
23	26	623
178	896	996
7	240	792
552	863	990
187	211	902
27	240	737
195	455	810
343	458	793
325	944	963
123	270	894
226	323	746
341	420	430
162	788	999
23	229	328
285	907	980
420	461	905
25	550	571
120	436	751
826	852	906
579	643	788
11	165	383
200	598	909
96	779	861
229	520	970
197	394	577
188	454	646
313	314	976
69	445	845
148	593	910
203	657	989
13	101	304
17	840	889
405	414	808
445	818	914
105	423	470
99	104	193
544	752	982
157	528	738
0	336	586
322	703	924
124	694	859
188	446	683
23	84	733
130	186	919
170	241	824
17	204	207
84	858	921
25	231	728
279	670	978
277	365	464
34	560	960
30	315	777
5	530	650
12	259	529
239	880	925
136	339	359
72	94	162
568	626	927
43	299	911
372	551	734
521	656	928
51	700	936
432	926	988
107	153	640
136	595	755
7	706	717
883	931	980
67	494	522
86	930	945
181	244	933
111	486	490
25	52	908
539	823	931
737	939	941
309	357	571
238	264	935
33	157	566
217	225	858
446	484	517
401	511	955
683	937	970
13	415	460
252	938	993
123	140	217
149	336	942
19	558	940
49	201	866
623	707	719
124	462	940
561	940	994
96	186	311
629	708	944
10	470	943
37	204	338
70	129	573
317	506	832
300	432	504
221	489	648
357	410	576
312	333	949
64	887	955
171	462	988
271	364	886
60	787	822
462	592	951
413	844	954
42	950	954
145	287	330
442	807	952
93	223	289
114	741	749
28	764	953
150	351	953
487	722	735
773	922	957
321	468	843
265	335	955
184	303	473
89	442	755
296	538	937
46	388	815
348	696	957
71	519	958
234	775	946
346	738	961
150	769	885
87	214	686
447	513	666
512	524	791
16	415	462
83	219	834
208	552	973
434	592	961
210	449	596
197	291	339
221	343	499
187	950	982
260	295	532
278	509	545
155	305	684
156	719	968
268	292	922
234	596	996
281	810	968
385	804	883
131	367	703
418	513	730
153	280	907
128	393	650
13	281	869
179	193	971
196	392	881
287	373	502
60	307	972
69	642	733
483	484	833
242	296	606
74	319	835
77	160	966
21	96	978
252	923	976
380	687	774
250	444	472
444	525	604
622	757	980
280	441	983
487	602	984
404	652	877
93	247	459
530	849	921
662	669	802
65	879	959
135	527	555
235	835	982
46	679	956
676	791	913
8	324	468
208	389	740
176	616	989
261	435	985
173	357	638
174	433	889
536	600	656
374	380	854
337	555	814
16	265	845
365	806	850
611	668	795
61	434	796
319	786	892
406	437	991
308	532	821
579	586	879
113	644	927
239	423	892
36	206	938
194	958	978
65	670	998
383	855	989
430	742	825
80	704	782
5	623	665
175	320	844
420	859	999
